            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2454046.500000000, A.D. 2006-Nov-07 00:00:00.0000,  1.060350454815800E+08,  1.036255307586946E+08, -2.117539900355041E+03, -2.129437865479616E+01,  2.118634483944418E+01, -7.534028614406552E-04,  4.945494833976633E+02,  1.482622052304157E+08, -4.215786393212239E-01,
2454047.500000000, A.D. 2006-Nov-08 00:00:00.0000,  1.041792322775840E+08,  1.054403091249089E+08, -2.170799175590277E+03, -2.166334185457973E+01,  2.082133113702178E+01, -4.781926782717605E-04,  4.944289875375619E+02,  1.482260814803370E+08, -4.146553011818889E-01,
2454048.500000000, A.D. 2006-Nov-09 00:00:00.0000,  1.022917807615597E+08,  1.072232683466128E+08, -2.200214640721679E+03, -2.202672155029333E+01,  2.044977575152001E+01, -2.043656733654586E-04,  4.943104513158788E+02,  1.481905452150766E+08, -4.079934934299856E-01,
2454049.500000000, A.D. 2006-Nov-10 00:00:00.0000,  1.003731806290611E+08,  1.089738399169283E+08, -2.206606133989990E+03, -2.238434201788455E+01,  2.007160867735877E+01,  5.249125301709512E-05,  4.941937894681685E+02,  1.481555708729967E+08, -4.016543792937995E-01,
2454050.500000000, A.D. 2006-Nov-11 00:00:00.0000,  9.842393830100121E+07,  1.106914510511698E+08, -2.191973729774356E+03, -2.273599540067531E+01,  1.968680148588329E+01,  2.806653382680935E-04,  4.940789050417278E+02,  1.481211293884082E+08, -3.956598653842419E-01,
2454051.500000000, A.D. 2006-Nov-12 00:00:00.0000,  9.644457884363838E+07,  1.123755282930541E+08, -2.159169496960938E+03, -2.308146059198123E+01,  1.929536622691028E+01,  4.720485714324596E-04,  4.939656989196213E+02,  1.480871910468012E+08, -3.900051931814226E-01,
2454052.500000000, A.D. 2006-Nov-13 00:00:00.0000,  9.443564652979289E+07,  1.140255007349678E+08, -2.111616194427013E+03, -2.342051558353112E+01,  1.889734845986921E+01,  6.214007589919746E-04,  4.938540757671989E+02,  1.480537272675668E+08, -3.846705709835085E-01,
2454053.500000000, A.D. 2006-Nov-14 00:00:00.0000,  9.239770462093216E+07,  1.156408025506003E+08, -2.053094640798867E+03, -2.375294335525156E+01,  1.849281891720238E+01,  7.255499701868118E-04,  4.937439470773249E+02,  1.480207115169331E+08, -3.796294715909121E-01,
2454054.500000000, A.D. 2006-Nov-15 00:00:00.0000,  9.033133485984616E+07,  1.172208748536481E+08, -1.987593944221735E+03, -2.407853302432813E+01,  1.808186655383702E+01,  7.827619222720017E-04,  4.936352323724106E+02,  1.479881196683261E+08, -3.748531625842376E-01,
2454055.500000000, A.D. 2006-Nov-16 00:00:00.0000,  8.823713699563769E+07,  1.187651670634357E+08, -1.919205347061157E+03, -2.439707826812965E+01,  1.766459418575548E+01,  7.923670192946375E-04,  4.935278595832812E+02,  1.479559301159507E+08, -3.703120201872496E-01,
2454056.500000000, A.D. 2006-Nov-17 00:00:00.0000,  8.611572849905367E+07,  1.202731380161128E+08, -1.852036848805845E+03, -2.470837475048382E+01,  1.724111694632490E+01,  7.546483249383229E-04,  4.934217654106023E+02,  1.479241238831438E+08, -3.659744847883260E-01,
2454057.500000000, A.D. 2006-Nov-18 00:00:00.0000,  8.396774449349710E+07,  1.217442570547304E+08, -1.790127604015172E+03, -2.501221789842455E+01,  1.681156326143197E+01,  6.709495520462738E-04,  4.933168962217013E+02,  1.478926848912347E+08, -3.618045325188968E-01,
2454058.500000000, A.D. 2006-Nov-19 00:00:00.0000,  8.179383782507266E+07,  1.231780052911072E+08, -1.737345807716250E+03, -2.530840205326813E+01,  1.637607772542931E+01,  5.439364107564515E-04,  4.932132097884407E+02,  1.478616004805463E+08, -3.577585067341439E-01,
2454059.500000000, A.D. 2006-Nov-20 00:00:00.0000,  7.959467911951411E+07,  1.245738771674648E+08, -1.697260445445776E+03, -2.559672171453735E+01,  1.593482499669552E+01,  3.779241851820103E-04,  4.931106779296124E+02,  1.478308622025648E+08, -3.537821495384112E-01,
2454060.500000000, A.D. 2006-Nov-21 00:00:00.0000,  7.737095662758924E+07,  1.259313823595516E+08, -1.672985541306436E+03, -2.587697520847518E+01,  1.548799360990339E+01,  1.791689582866240E-04,  4.930092898811369E+02,  1.478004668303006E+08, -3.498086484138653E-01,
2454061.500000000, A.D. 2006-Nov-22 00:00:00.0000,  7.512337565325478E+07,  1.272500479626848E+08, -1.667004596501589E+03, -2.614897060050062E+01,  1.503579852153721E+01, -4.398124405824433E-05,  4.929090559994442E+02,  1.477704174685330E+08, -3.457583672456726E-01,
2454062.500000000, A.D. 2006-Nov-23 00:00:00.0000,  7.285265739870474E+07,  1.285294208057761E+08, -1.680991056911647E+03, -2.641253311679732E+01,  1.457848139384039E+01, -2.811556322059872E-04,  4.928100112535994E+02,  1.477407246007242E+08, -3.415406014532426E-01,
2454063.500000000, A.D. 2006-Nov-24 00:00:00.0000,  7.055953714291839E+07,  1.297690696717184E+08, -1.715645630910993E+03, -2.666751294759141E+01,  1.411630811155542E+01, -5.202819398464342E-04,  4.927122179287776E+02,  1.477114068994999E+08, -3.370572364814665E-01,
2454064.500000000, A.D. 2006-Nov-25 00:00:00.0000,  6.824476177194832E+07,  1.309685871861553E+08, -1.770571527585387E+03, -2.691379227834364E+01,  1.364956365973543E+01, -7.481345058293343E-04,  4.926157670613361E+02,  1.476824916568733E+08, -3.322077811470728E-01,
2454065.500000000, A.D. 2006-Nov-26 00:00:00.0000,  6.590908676513673E+07,  1.321275911705729E+08, -1.844204609245062E+03, -2.715129076856542E+01,  1.317854496607517E+01, -9.510455142693885E-04,  4.925207783060616E+02,  1.476540147444473E+08, -3.268951127394691E-01,
2454066.500000000, A.D. 2006-Nov-27 00:00:00.0000,  6.355327278525985E+07,  1.332457253134827E+08, -1.933809703871608E+03, -2.737996924119654E+01,  1.270355236034420E+01, -1.115717268932670E-03,  4.924273981016806E+02,  1.476260200634474E+08, -3.210315061529532E-01,
2454067.500000000, A.D. 2006-Nov-28 00:00:00.0000,  6.117808202450112E+07,  1.343226590553474E+08, -2.035550414852798E+03, -2.759983165680186E+01,  1.222487991123710E+01, -1.230111263112121E-03,  4.923357960590456E+02,  1.475985584619280E+08, -3.145449835853305E-01,
2454068.500000000, A.D. 2006-Nov-29 00:00:00.0000,  5.878427445800703E+07,  1.353580865823386E+08, -2.144639613300562E+03, -2.781092519351277E+01,  1.174280439027673E+01, -1.284431534260833E-03,  4.922461594288822E+02,  1.475716860762445E+08, -3.073863596702101E-01,
2454069.500000000, A.D. 2006-Nov-30 00:00:00.0000,  5.637260420474301E+07,  1.363517247938913E+08, -2.255579655401409E+03, -2.801333743139669E+01,  1.125757253731661E+01, -1.272216139965643E-03,  4.921586854097444E+02,  1.475454620250360E+08, -2.995371564968174E-01,
2454070.500000000, A.D. 2006-Dec-01 00:00:00.0000,  5.394381632335026E+07,  1.373033101105326E+08, -2.362499438986182E+03, -2.820718873301315E+01,  1.076938717071135E+01, -1.191462956901645E-03,  4.920735711283943E+02,  1.475199454054191E+08, -2.910175886952077E-01,
2454071.500000000, A.D. 2006-Dec-02 00:00:00.0000,  5.149864454817511E+07,  1.382125941099389E+08, -2.459582334727049E+03, -2.839261785048360E+01,  1.027839453444985E+01, -1.045552955628803E-03,  4.919910015681307E+02,  1.474951916739917E+08, -2.818923080744955E-01,
2454072.500000000, A.D. 2006-Dec-03 00:00:00.0000,  4.903781058163324E+07,  1.390793382753900E+08, -2.541551471658051E+03, -2.856976049843612E+01,  9.784677239477203E+00, -8.435837545737179E-04,  4.919111365741493E+02,  1.474712487511379E+08, -2.722704674721060E-01,
2454073.500000000, A.D. 2006-Dec-04 00:00:00.0000,  4.656202544104216E+07,  1.399033085511846E+08, -2.604144263938069E+03, -2.873872408466472E+01,  9.288257518672530E+00, -5.997398055859193E-04,  4.918340990290514E+02,  1.474481534761347E+08, -2.622972343970212E-01,
2454074.500000000, A.D. 2006-Dec-05 00:00:00.0000,  4.407199292406113E+07,  1.406842707151690E+08, -2.644485986255109E+03, -2.889956521612612E+01,  8.789112843570681E+00, -3.316060176099533E-04,  4.917599667495448E+02,  1.474259291778443E+08, -2.521368012591532E-01,
2454075.500000000, A.D. 2006-Dec-06 00:00:00.0000,  4.156841462983157E+07,  1.414219875454929E+08, -2.661283391274512E+03, -2.905227721127359E+01,  8.287200897104016E+00, -5.778524527633166E-05,  4.916887700572445E+02,  1.474045849464581E+08, -2.419509736481882E-01,
2454076.500000000, A.D. 2006-Dec-07 00:00:00.0000,  3.905199547268565E+07,  1.421162182927196E+08, -2.654807064630091E+03, -2.919679134387631E+01,  7.782486553865971E+00,  2.044828455232128E-04,  4.916204953794999E+02,  1.473841167129979E+08, -2.318798438643575E-01,
2454077.500000000, A.D. 2006-Dec-08 00:00:00.0000,  3.652344854592671E+07,  1.427667202778238E+08, -2.626693219460547E+03, -2.933298987928384E+01,  7.274962995236221E+00,  4.410318083976073E-04,  4.915550934279757E+02,  1.473645097011925E+08, -2.220299908478865E-01,
2454078.500000000, A.D. 2006-Dec-09 00:00:00.0000,  3.398349856092814E+07,  1.433732518846204E+08, -2.579639575302601E+03, -2.946072485664213E+01,  6.764662543016384E+00,  6.414961039440392E-04,  4.914924894348184E+02,  1.473457414962032E+08, -2.124719412463548E-01,
2454079.500000000, A.D. 2006-Dec-10 00:00:00.0000,  3.143288365518089E+07,  1.439355760397946E+08, -2.517078065112233E+03, -2.957983612497986E+01,  6.251657495024872E+00,  7.991656749650744E-04,  4.914325929894134E+02,  1.473277849936098E+08, -2.032449392948200E-01,
2454080.500000000, A.D. 2006-Dec-11 00:00:00.0000,  2.887235583395011E+07,  1.444534634497603E+08, -2.442885470375419E+03, -2.969016451078227E+01,  5.736054347148812E+00,  9.103195110986562E-04,  4.913753058843529E+02,  1.473106107515720E+08, -1.943653591540372E-01,
2454081.500000000, A.D. 2006-Dec-12 00:00:00.0000,  2.630268053500070E+07,  1.449266952000183E+08, -2.361160483039916E+03, -2.979155896766520E+01,  5.217985436532878E+00,  9.734090848654287E-04,  4.913205274283367E+02,  1.472941885835975E+08, -1.858354074196068E-01,
2454082.500000000, A.D. 2006-Dec-13 00:00:00.0000,  2.372463580803079E+07,  1.453550646371577E+08, -2.276067920900881E+03, -2.988387859390913E+01,  4.697601092292430E+00,  9.883524505118757E-04,  4.912681574759222E+02,  1.472784884668378E+08, -1.776500307959155E-01,
2454083.500000000, A.D. 2006-Dec-14 00:00:00.0000,  2.113901148101911E+07,  1.457383786615482E+08, -2.191734034955502E+03, -2.996699121910197E+01,  4.175064031348851E+00,  9.560700711317427E-04,  4.912180978400881E+02,  1.472634809655645E+08, -1.698011660919850E-01,
2454084.500000000, A.D. 2006-Dec-15 00:00:00.0000,  1.854660853368890E+07,  1.460764586601811E+08, -2.112169906415045E+03, -3.004077029501142E+01,  3.650546682656998E+00,  8.782994871876504E-04,  4.911702528805237E+02,  1.472491374075338E+08, -1.622792324061224E-01,
2454085.500000000, A.D. 2006-Dec-16 00:00:00.0000,  1.594823875786396E+07,  1.463691413382160E+08, -2.041199268989265E+03, -3.010509159448326E+01,  3.124231491012506E+00,  7.576725475912927E-04,  4.911245300315925E+02,  1.472354300422660E+08, -1.550721143333082E-01,
2454086.500000000, A.D. 2006-Dec-17 00:00:00.0000,  1.334472466393735E+07,  1.466162796948200E+08, -1.982369943924248E+03, -3.015983102112650E+01,  2.596313870890665E+00,  5.980071522977415E-04,  4.910808409378181E+02,  1.472223323814555E+08, -1.481620420651747E-01,
2454087.500000000, A.D. 2006-Dec-18 00:00:00.0000,  1.073689948573270E+07,  1.468177443454235E+08, -1.938833507791162E+03, -3.020486470798005E+01,  2.067007120969480E+00,  4.047347018429903E-04,  4.910391037244397E+02,  1.472098198796667E+08, -1.415209535940777E-01,
2454088.500000000, A.D. 2006-Dec-19 00:00:00.0000,  8.125607041109758E+06,  1.469734253131369E+08, -1.913186284027994E+03, -3.024007239572206E+01,  1.536548127005181E+00,  1.853443397457077E-04,  4.909992467196751E+02,  1.471978710502399E+08, -1.351052431031582E-01,
2454089.500000000, A.D. 2006-Dec-20 00:00:00.0000,  5.511701137861524E+06,  1.470832342861540E+08, -1.907276920989156E+03, -3.026534460227746E+01,  1.005202111451081E+00, -5.031761755708297E-05,  4.909612136244796E+02,  1.471864690151458E+08, -1.288512228710820E-01,
2454090.500000000, A.D. 2006-Dec-21 00:00:00.0000,  2.896044207151415E+06,  1.471471071679577E+08, -1.922000910125673E+03, -3.028059316295484E+01,  4.732642993766522E-01, -2.900739702066391E-04,  4.909249696918446E+02,  1.471756033574936E+08, -1.226729353924389E-01,
2454091.500000000, A.D. 2006-Dec-22 00:00:00.0000,  2.795049370762450E+05,  1.471650065664029E+08, -1.957116868443787E+03, -3.028576344406078E+01, -5.894341855345767E-02, -5.199104157450965E-04,  4.908905080119155E+02,  1.471652720057608E+08, -1.164638078880982E-01,
2454092.500000000, A.D. 2006-Dec-23 00:00:00.0000, -2.337045122631414E+06,  1.471369237429780E+08, -2.011127208493650E+03, -3.028084542108120E+01, -5.910816448070380E-01, -7.249637817389742E-04,  4.908578546727745E+02,  1.471554827809578E+08, -1.101028044159004E-01,
2454093.500000000, A.D. 2006-Dec-24 00:00:00.0000, -4.952735752397969E+06,  1.470628795469053E+08, -2.081261321619153E+03, -3.026588057838976E+01, -1.122807499280779E+00, -8.908715432751624E-04,  4.908270715682964E+02,  1.471462542384015E+08, -1.034643622248804E-01,
2454094.500000000, A.D. 2006-Dec-25 00:00:00.0000, -7.566702591342632E+06,  1.469429240168957E+08, -2.163581805482507E+03, -3.024096261176182E+01, -1.653790912061434E+00, -1.005221218982499E-03,  4.907982560245642E+02,  1.471376155557174E+08, -9.643013408431092E-02,
2454095.500000000, A.D. 2006-Dec-26 00:00:00.0000, -1.017809144632034E+07,  1.467771345929258E+08, -2.253209821753204E+03, -3.020623178251354E+01, -2.183730002166182E+00, -1.058816297130893E-03,  4.907715370745896E+02,  1.471296054160293E+08, -8.890012780680562E-02,
2454096.500000000, A.D. 2006-Dec-27 00:00:00.0000, -1.278606188982189E+07,  1.465656131311641E+08, -2.344644544407725E+03, -3.016186444528562E+01, -2.712363115789778E+00, -1.046568245806179E-03,  4.907470688365361E+02,  1.471222700228003E+08, -8.080146625368242E-02,
2454097.500000000, A.D. 2006-Dec-28 00:00:00.0000, -1.538978982183239E+07,  1.463084820627929E+08, -2.432141210511327E+03, -3.010805987618695E+01, -3.239476565095568E+00, -9.679626471106317E-04,  4.907250217944809E+02,  1.471156604858710E+08, -7.209418147741986E-02,
2454098.500000000, A.D. 2006-Dec-29 00:00:00.0000, -1.798846883873026E+07,  1.460058800651998E+08, -2.510112392537296E+03, -3.004502602369349E+01, -3.764908257355046E+00, -8.271404961326390E-04,  4.907055728025734E+02,  1.471098298247814E+08, -6.277437088055081E-02,
2454099.500000000, A.D. 2006-Dec-30 00:00:00.0000, -2.058131035391973E+07,  1.456579575814041E+08, -2.573521483488381E+03, -2.997296493165088E+01, -4.288547613270685E+00, -6.326407041423732E-04,  4.906888945016207E+02,  1.471048297959435E+08, -5.287515873428102E-02,
2454100.500000000, A.D. 2006-Dec-31 00:00:00.0000, -2.316754245819873E+07,  1.452648725094392E+08, -2.618239289157093E+03, -2.989205822784817E+01, -4.810331634305920E+00, -3.967980814947314E-04,  4.906751447801330E+02,  1.471007077331419E+08, -4.246534558739475E-02,
2454101.500000000, A.D. 2007-Jan-01 00:00:00.0000, -2.574640755910262E+07,  1.448267864204783E+08, -2.641332289867103E+03, -2.980245360939528E+01, -5.330236485786044E+00, -1.347583364865734E-04,  4.906644570411294E+02,  1.470975036295956E+08, -3.164502277765683E-02,
2454102.500000000, A.D. 2007-Jan-02 00:00:00.0000, -2.831715896259622E+07,  1.443438617116621E+08, -2.641249263264239E+03, -2.970425427535156E+01, -5.848264321734720E+00,  1.368785177366938E-04,  4.906569322582048E+02,  1.470952477564267E+08, -2.053748667494653E-02,
2454103.500000000, A.D. 2007-Jan-03 00:00:00.0000, -3.087905675933506E+07,  1.438162600689226E+08, -2.617879253618419E+03, -2.959751379242090E+01, -6.364426474579490E+00,  4.016427431792202E-04,  4.906526338730271E+02,  1.470939591329688E+08, -9.277782621321088E-03,
2454104.500000000, A.D. 2007-Jan-04 00:00:00.0000, -3.343136356988524E+07,  1.432441424418856E+08, -2.572472579337656E+03, -2.948223810954904E+01, -6.878725851472712E+00,  6.447262731135162E-04,  4.906515862795678E+02,  1.470936450723507E+08,  2.000315843261955E-03,
2454105.500000000, A.D. 2007-Jan-05 00:00:00.0000, -3.597334077093225E+07,  1.426276704408552E+08, -2.507443543910980E+03, -2.935839443066001E+01, -7.391142219909494E+00,  8.541409720685955E-04,  4.906537769537046E+02,  1.470943018199348E+08,  1.317609488022354E-02,
2454106.500000000, A.D. 2007-Jan-06 00:00:00.0000, -3.850424570121735E+07,  1.419670087691737E+08, -2.426097551696002E+03, -2.922592446768199E+01, -7.901623295831755E+00,  1.021289805265724E-03,  4.906591614817133E+02,  1.470959160608217E+08,  2.414989101108533E-02,
2454107.500000000, A.D. 2007-Jan-07 00:00:00.0000, -4.102333007264193E+07,  1.412623281339822E+08, -2.332335610650480E+03, -2.908475847584963E+01, -8.410082541907268E+00,  1.140933116259291E-03,  4.906676701788442E+02,  1.470984669040489E+08,  3.484607838485441E-02,
2454108.500000000, A.D. 2007-Jan-08 00:00:00.0000, -4.352983950883657E+07,  1.405138080941919E+08, -2.230382578834891E+03, -2.893482688912655E+01, -8.916402488615731E+00,  1.210709544971156E-03,  4.906792148852746E+02,  1.471019279199666E+08,  4.521150686070467E-02,
2454109.500000000, A.D. 2007-Jan-09 00:00:00.0000, -4.602301391643930E+07,  1.397216394673914E+08, -2.124567414611578E+03, -2.877606780701962E+01, -9.420441186145174E+00,  1.230452431613571E-03,  4.906936948388023E+02,  1.471062689008265E+08,  5.521096792836321E-02,
2454110.500000000, A.D. 2007-Jan-10 00:00:00.0000, -4.850208831208856E+07,  1.388860261352820E+08, -2.019163085155189E+03, -2.860843012993695E+01, -9.922039298739868E+00,  1.201524355164629E-03,  4.907110010383014E+02,  1.471114571689129E+08,  6.482155115433259E-02,
2454111.500000000, A.D. 2007-Jan-11 00:00:00.0000, -5.096629376043576E+07,  1.380071862789878E+08, -1.918277456797659E+03, -2.843187318796269E+01, -1.042102596038678E+01,  1.126320869717645E-03,  4.907310190122706E+02,  1.471174584065333E+08,  7.402743414182021E-02,
2454112.500000000, A.D. 2007-Jan-12 00:00:00.0000, -5.341485817462946E+07,  1.370853532043231E+08, -1.825776821494102E+03, -2.824636415733560E+01, -1.091722228493370E+01,  1.008018386704279E-03,  4.907536302776510E+02,  1.471242370933602E+08,  8.281613467009113E-02,
2454113.500000000, A.D. 2007-Jan-13 00:00:00.0000, -5.584700684739924E+07,  1.361207759843831E+08, -1.745219834282994E+03, -2.805187463355857E+01, -1.141044204324453E+01,  8.505848989797116E-04,  4.907787130061532E+02,  1.471317567061912E+08,  9.117683569690690E-02,
2454114.500000000, A.D. 2007-Jan-14 00:00:00.0000, -5.826196269804736E+07,  1.351137201695895E+08, -1.679779735095799E+03, -2.784837770679912E+01, -1.190048944324930E+01,  6.590346046655426E-04,  4.908061425527333E+02,  1.471399798773823E+08,  9.910115213718505E-02,
2454115.500000000, A.D. 2007-Jan-15 00:00:00.0000, -6.065894633794848E+07,  1.340644688050787E+08, -1.632135820440948E+03, -2.763584692286999E+01, -1.238715432472417E+01,  4.398726432750522E-04,  4.908357925844573E+02,  1.471488687332726E+08,  1.065865498289934E-01,
